ref,core,lat_n,lon_e,water_depth,species,depth,age,d18o
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,48,9.3,-0.44
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,53,10.3,-0.66
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,58,11.4,-0.61
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,63,12.5,-0.4
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,68,13.6,0.32
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,73,14.7,0.17
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,78,15.8,0.33
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,83,16.8,0.72
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,88,17.9,1.22
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,93,19,1.31
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,98,21.3,0.99
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,103,23.5,0.89
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,108,25.8,0.76
schneider1995,GeoB10285,-20.10333,9.185,2209,gr,113,28,0.55
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,18,3.2,0.07
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,23,4.1,-0.12
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,28,5.1,0
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,33,6,0.27
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,38,7.1,-0.02
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,43,8.2,-0.01
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,48,9.3,0.08
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,53,10.3,0.06
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,58,11.4,0.12
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,63,12.5,0.12
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,68,13.6,0.78
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,73,14.7,0.95
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,78,15.8,1.07
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,83,16.8,0.64
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,88,17.9,1.33
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,93,19,1.32
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,98,21.3,1.1
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,103,23.5,1.06
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,108,25.8,0.86
schneider1995,GeoB10285,-20.10333,9.185,2209,gb,113,28,1.07
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,16,1.2157,0.24
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,32,2.577,0.15
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,48,4.1138,0.22
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,64,5.8614,0.07
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,80,7.8656,0.07
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,84,8.4181,0.08
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,88,9.0063,0.65
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,92,9.6231,0.29
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,96,10.263,0.27
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,100,10.918,0.45
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,104,11.58,0.59
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,108,12.237,0.73
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,112,12.873,0.51
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,116,13.466,0.82
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,120,13.993,0.74
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,124,14.446,0.85
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,128,14.848,0.79
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,132,15.217,0.72
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,136,15.565,0.67
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,140,15.897,1.11
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,144,16.218,1.21
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,148,16.53,1.51
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,152,16.836,1.58
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,156,17.137,1.63
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,160,17.434,1.63
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,164,17.727,1.52
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,168,18,1.38
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,172,18.229,1.25
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,176,18.43,1.4
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,180,18.613,1.32
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,184,18.783,1.18
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,188,18.946,1.32
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,192,19.103,1.65
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,196,19.257,1.42
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,200,19.409,1.98
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,204,19.56,1.43
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,208,19.71,1.93
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,212,19.861,1.28
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,216,20.013,1.57
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,224,20.319,2.67
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,240,20.954,2
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,256,21.624,2.05
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,288,23.086,2.02
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,304,23.863,1.67
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,320,24.66,1.56
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,336,25.478,2.01
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,352,26.315,1.69
schiraldi2008,RR0503-125-JPC,-36.1983,176.8892,2541,gb,356,26.524,1.6
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,4,4.0591,1.29
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,16,5.6136,0.14
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,28,7.1682,0.28
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,36,8.2045,0.34
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,40,8.7227,-0.04
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,44,9.2409,0.37
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,48,9.7591,-0.06
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,52,10.271,0.49
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,56,10.773,0.26
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,60,11.266,0.45
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,64,11.749,0.75
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,68,12.224,0.67
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,72,12.688,0.57
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,76,13.144,1
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,80,13.59,0.53
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,84,14.025,1.09
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,88,14.448,1.01
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,92,14.859,1.34
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,96,15.259,1.19
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,100,15.647,1.33
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,106,16.209,1.34
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,112,16.748,1.53
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,114,16.923,1.57
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,120,17.433,1.52
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,124,17.762,1.61
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,128,18.082,1.69
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,132,18.395,2.02
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,136,18.698,1.43
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,140,18.994,1.42
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,144,19.283,1.39
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,148,19.564,1.82
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,152,19.838,2.49
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,156,20.105,2.63
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,160,20.366,2.2
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,164,20.62,1.91
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,168,20.868,1.43
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,172,21.11,1.61
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,176,21.347,1.59
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,180,21.577,1.65
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,192,22.236,1.92
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,204,22.846,1.63
schiraldi2008,RR0503-79-JPC,-36.9587,176.5928,1165,gb,224,23.695,1.76
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,0,6.25,0.49
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,2,6.4146,0.53
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,4,6.5851,0.47
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,6,6.7618,0.23
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,8,6.9452,0.47
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,12,7.3354,0.27
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,14,7.542,0.4
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,18,7.9827,0.51
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,20,8.2175,0.32
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,22,8.4623,0.33
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,24,8.7189,0.09
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,26,8.9879,0.22
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,28,9.2694,0.59
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,30,9.5641,0.72
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,32,9.8748,0.27
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,34,10.202,0.31
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,36,10.545,0.6
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,38,10.907,1
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,42,11.697,1.02
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,44,12.126,0.6
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,46,12.58,0.95
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,48,13.072,1.28
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,52,14.112,1.2
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,54,14.598,1.04
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,56,14.991,1.32
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,58,15.334,0.92
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,62,15.973,1.21
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,64,16.282,1.02
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,66,16.589,1.34
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,76,18.099,1.51
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,82,18.966,1.75
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,86,19.521,1.61
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,88,19.792,2.23
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,92,20.322,2.18
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,94,20.581,2.22
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,96,20.836,2.05
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,98,21.087,1.78
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,102,21.578,1.9
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,104,21.818,1.69
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,106,22.055,1.96
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,108,22.288,1.98
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,112,22.744,1.88
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,114,22.967,1.74
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,116,23.187,1.88
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,118,23.404,1.38
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,122,23.829,1.87
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,124,24.037,1.94
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,126.5,24.293,1.78
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,132,24.842,1.54
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,134,25.036,1.54
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,136,25.228,1.78
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,138,25.417,1.57
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,142,25.789,1.4
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,144,25.971,1.86
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,146,26.151,1.44
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,148,26.328,1.72
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,154,26.847,1.69
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,156,27.016,1.77
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,158,27.184,1.79
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,162,27.519,1.81
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,164,27.686,1.54
schiraldi2008,RR0503-87-JPC,-37.2635,176.6643,663,gb,166,27.854,1.61
levi2007,MD97-257,-20.033,36.167,1262,gr,10,0.353905357,-1.81
levi2007,MD97-257,-20.033,36.167,1262,gr,20,0.707810714,-1.94
levi2007,MD97-257,-20.033,36.167,1262,gr,30,1.061716071,-1.99
levi2007,MD97-257,-20.033,36.167,1262,gr,50,1.415621429,-2.01
levi2007,MD97-257,-20.033,36.167,1262,gr,60,1.769526786,-1.86
levi2007,MD97-257,-20.033,36.167,1262,gr,70,2.123432143,-2.05
levi2007,MD97-257,-20.033,36.167,1262,gr,80,2.4773375,-1.84
levi2007,MD97-257,-20.033,36.167,1262,gr,90,2.831242857,-1.75
levi2007,MD97-257,-20.033,36.167,1262,gr,100,3.185148214,-2.1
levi2007,MD97-257,-20.033,36.167,1262,gr,110,3.539053571,-2.13
levi2007,MD97-257,-20.033,36.167,1262,gr,120,3.892958929,-1.89
levi2007,MD97-257,-20.033,36.167,1262,gr,130,4.246864286,-1.79
levi2007,MD97-257,-20.033,36.167,1262,gr,140,4.600769643,-1.88
levi2007,MD97-257,-20.033,36.167,1262,gr,150,4.954675,-1.78
levi2007,MD97-257,-20.033,36.167,1262,gr,160,5.4233016,-2.05
levi2007,MD97-257,-20.033,36.167,1262,gr,170,5.8653326,-1.83
levi2007,MD97-257,-20.033,36.167,1262,gr,180,6.2822056,-1.84
levi2007,MD97-257,-20.033,36.167,1262,gr,190,6.6753726,-1.86
levi2007,MD97-257,-20.033,36.167,1262,gr,210,7.3964686,-1.63
levi2007,MD97-257,-20.033,36.167,1262,gr,220,7.7273736,-1.67
levi2007,MD97-257,-20.033,36.167,1262,gr,230,8.0405246,-1.79
levi2007,MD97-257,-20.033,36.167,1262,gr,240,8.3374456,-1.67
levi2007,MD97-257,-20.033,36.167,1262,gr,250,8.619675,-1.68
levi2007,MD97-257,-20.033,36.167,1262,gr,260,8.8887656,-1.585
levi2007,MD97-257,-20.033,36.167,1262,gr,265,9.018873038,-1.705
levi2007,MD97-257,-20.033,36.167,1262,gr,270,9.1462846,-1.71
levi2007,MD97-257,-20.033,36.167,1262,gr,275,9.271198438,-1.67
levi2007,MD97-257,-20.033,36.167,1262,gr,280,9.3938136,-1.525
levi2007,MD97-257,-20.033,36.167,1262,gr,285,9.514330038,-1.785
levi2007,MD97-257,-20.033,36.167,1262,gr,290,9.6329486,-1.48
levi2007,MD97-257,-20.033,36.167,1262,gr,295,9.749871038,-1.595
levi2007,MD97-257,-20.033,36.167,1262,gr,300,9.8653,-1.37
levi2007,MD97-257,-20.033,36.167,1262,gr,305,9.979439038,-1.72
levi2007,MD97-257,-20.033,36.167,1262,gr,310,10.0924926,-1.465
levi2007,MD97-257,-20.033,36.167,1262,gr,315,10.20466604,-1.48
levi2007,MD97-257,-20.033,36.167,1262,gr,320,10.3161656,-1.15333
levi2007,MD97-257,-20.033,36.167,1262,gr,325,10.42719844,-1.135
levi2007,MD97-257,-20.033,36.167,1262,gr,330,10.5379726,-1.19
levi2007,MD97-257,-20.033,36.167,1262,gr,335,10.64869704,-1.24
levi2007,MD97-257,-20.033,36.167,1262,gr,340,10.7595816,-1.14333
levi2007,MD97-257,-20.033,36.167,1262,gr,345,10.87083704,-1.395
levi2007,MD97-257,-20.033,36.167,1262,gr,350,10.982675,-1.08
levi2007,MD97-257,-20.033,36.167,1262,gr,355,11.09530804,-1.275
levi2007,MD97-257,-20.033,36.167,1262,gr,360,11.2089496,-1.15333
levi2007,MD97-257,-20.033,36.167,1262,gr,365,11.32381404,-1.23
levi2007,MD97-257,-20.033,36.167,1262,gr,370,11.4401166,-1.34
levi2007,MD97-257,-20.033,36.167,1262,gr,375,11.55807344,-1.24
levi2007,MD97-257,-20.033,36.167,1262,gr,380,11.6779016,-1.285
levi2007,MD97-257,-20.033,36.167,1262,gr,385,11.79981904,-1.38
levi2007,MD97-257,-20.033,36.167,1262,gr,390,11.9240446,-1.43667
levi2007,MD97-257,-20.033,36.167,1262,gr,395,12.05079804,-1.33
levi2007,MD97-257,-20.033,36.167,1262,gr,400,12.1803,-1.30667
levi2007,MD97-257,-20.033,36.167,1262,gr,405,12.31277204,-1.23
levi2007,MD97-257,-20.033,36.167,1262,gr,410,12.4484366,-1.06
levi2007,MD97-257,-20.033,36.167,1262,gr,415,12.58751704,-1.27
levi2007,MD97-257,-20.033,36.167,1262,gr,420,12.7302376,-1.15
levi2007,MD97-257,-20.033,36.167,1262,gr,425,12.87682344,-1.07333
levi2007,MD97-257,-20.033,36.167,1262,gr,430,13.0275006,-0.9725
levi2007,MD97-257,-20.033,36.167,1262,gr,435,13.18249604,-0.903333
levi2007,MD97-257,-20.033,36.167,1262,gr,440,13.3420376,-0.9475
levi2007,MD97-257,-20.033,36.167,1262,gr,447,13.57346899,-0.73
levi2007,MD97-257,-20.033,36.167,1262,gr,450,13.675675,-0.876667
levi2007,MD97-257,-20.033,36.167,1262,gr,455,13.85023104,-0.663333
levi2007,MD97-257,-20.033,36.167,1262,gr,460,14.0302536,-0.8175
levi2007,MD97-257,-20.033,36.167,1262,gr,465,14.21597504,-0.523333
levi2007,MD97-257,-20.033,36.167,1262,gr,470,14.4076286,-0.456667
levi2007,MD97-257,-20.033,36.167,1262,gr,475,14.60544844,-0.713333
levi2007,MD97-257,-20.033,36.167,1262,gr,480,14.8096696,-0.6175
levi2007,MD97-257,-20.033,36.167,1262,gr,485,15.02052804,-0.55
levi2007,MD97-257,-20.033,36.167,1262,gr,490,15.2382606,-0.67
levi2007,MD97-257,-20.033,36.167,1262,gr,500,15.6953,-0.58
levi2007,MD97-257,-20.033,36.167,1262,gr,510,16.1827006,-0.54
levi2007,MD97-257,-20.033,36.167,1262,gr,520,16.7023896,-0.55
levi2007,MD97-257,-20.033,36.167,1262,gr,530,17.2563086,-0.59
levi2007,MD97-257,-20.033,36.167,1262,gr,540,17.8464136,-0.83
levi2007,MD97-257,-20.033,36.167,1262,gr,550,18.474675,-0.75
levi2007,MD97-257,-20.033,36.167,1262,gr,560,19.1430776,-0.48
levi2007,MD97-257,-20.033,36.167,1262,gr,570,19.8536206,-0.71
levi2007,MD97-257,-20.033,36.167,1262,gr,580,20.6083176,-0.87
levi2007,MD97-257,-20.033,36.167,1262,gr,590,21.4091966,-0.7
levi2007,MD97-257,-20.033,36.167,1262,gr,600,22.2583,-0.77
levi2007,MD97-257,-20.033,36.167,1262,gr,610,23.1576846,-0.73
levi2007,MD97-257,-20.033,36.167,1262,gr,620,24.1094216,-0.78
levi2007,MD97-257,-20.033,36.167,1262,gr,630,25.1155966,-0.7
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.105,2.14,-1.9
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.135,2.4,-1.9
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.175,2.76,-2.15
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.215,3.12,-2.09
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.255,3.47,-1.91
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.295,3.83,-2.12
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.335,4.18,-2.1
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.375,4.54,-1.89
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.415,4.9,-1.78
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.455,5.25,-2.17
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.495,5.61,-2.25
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.535,5.96,-2.13
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.575,6.32,-1.85
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.615,6.67,-2.06
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.655,7.03,-1.95
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.695,7.39,-2.36
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.735,7.74,-1.92
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.815,8.45,-2.21
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.855,8.81,-1.96
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.895,9.17,-1.86
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.935,9.52,-2.15
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.975,9.88,-2.08
stuut2019,MD00-2361,-22.08,113.48,1805,gr,0.995,10.06,-2.02
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.035,10.41,-1.96
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.075,10.77,-2.18
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.115,11.12,-1.97
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.155,11.48,-1.87
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.195,11.84,-1.81
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.235,12.19,-2.02
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.275,12.55,-2.05
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.355,13.26,-1.87
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.395,13.62,-1.72
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.435,13.97,-1.41
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.475,14.33,-1.74
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.515,14.68,-1.65
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.555,15.04,-1.24
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.595,15.4,-1.31
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.635,15.75,-1.41
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.675,16.11,-1.2
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.715,16.46,-1.06
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.755,16.82,-0.62
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.795,17.18,-1.21
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.835,17.53,-0.86
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.875,17.89,-0.4
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.915,18.24,-0.68
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.955,18.6,-0.59
stuut2019,MD00-2361,-22.08,113.48,1805,gr,1.995,18.96,-0.48
stuut2019,MD00-2361,-22.08,113.48,1805,gr,2.035,19.31,-0.51
stuut2019,MD00-2361,-22.08,113.48,1805,gr,2.075,20.12,-0.44
stuut2019,MD00-2361,-22.08,113.48,1805,gr,2.115,21.86,-0.52
stuut2019,MD00-2361,-22.08,113.48,1805,gr,2.155,23.6,-0.51
stuut2019,MD00-2361,-22.08,113.48,1805,gr,2.195,25.34,-0.69
stuut2019,MD00-2361,-22.08,113.48,1805,gr,2.215,26.22,-0.64
stuut2019,MD00-2361,-22.08,113.48,1805,gr,2.235,27.09,-0.62
stuut2019,MD00-2361,-22.08,113.48,1805,gr,2.275,28.83,-0.57
scussolini2013,64PE-174P13,-29.761,2.401,2912,gr,0.01,1,0.216
scussolini2013,64PE-174P13,-29.761,2.401,2912,gr,0.015,1.5,0.294
scussolini2013,64PE-174P13,-29.761,2.401,2912,gr,0.02,2,0.255
